SiteID,Longitude,Latitude,Fire ID,Start Date,Year,Month,Day,Contain Date,Year,Month,Day,Type
427,-86.25842,30.61916,4378,20010401,2001,4,1,20010401,2001,4,1,prescribed
427,-86.25842,30.61916,6122,20080413,2008,4,13,20080413,2008,4,13,prescribed
427,-86.25842,30.61916,66062,20180331,2018,3,31,20180331,2018,3,31,prescribed
427,-86.25842,30.61916,7687,20140125,2014,1,25,20140125,2014,1,25,prescribed
427,-86.25842,30.61916,6828,20101228,2010,12,28,20101228,2010,12,28,prescribed
427,-86.25842,30.61916,4603,20020601,2002,6,1,20020601,2002,6,1,prescribed
427,-86.25842,30.61916,37696,20160118,2016,1,18,20160118,2016,1,18,prescribed
427,-86.25842,30.61916,7145,20120119,2012,1,19,20120119,2012,1,19,prescribed
427,-86.25842,30.61916,5717,20061228,2006,12,28,20061228,2006,12,28,prescribed
430,-86.25831,30.63862,4176,20000122,2000,1,22,20000122,2000,1,22,prescribed
430,-86.25831,30.63862,36389,20150719,2015,7,19,20150719,2015,7,19,prescribed
430,-86.25831,30.63862,3595,19830201,1983,2,1,19830201,1983,2,1,unknown
430,-86.25831,30.63862,6315,20090227,2009,2,27,20090227,2009,2,27,prescribed
430,-86.25831,30.63862,6073,20080301,2008,3,1,20080301,2008,3,1,prescribed
430,-86.25831,30.63862,6868,20110208,2011,2,8,20110208,2011,2,8,prescribed
430,-86.25831,30.63862,7485,20130303,2013,3,3,20130303,2013,3,3,prescribed
430,-86.25831,30.63862,4933,20040320,2004,3,20,20040320,2004,3,20,prescribed
430,-86.25831,30.63862,66021,20180316,2018,3,16,20180316,2018,3,16,prescribed
431,-86.26176,30.6475,4176,20000122,2000,1,22,20000122,2000,1,22,prescribed
431,-86.26176,30.6475,4177,20000122,2000,1,22,20000122,2000,1,22,wild
431,-86.26176,30.6475,36389,20150719,2015,7,19,20150719,2015,7,19,prescribed
431,-86.26176,30.6475,3595,19830201,1983,2,1,19830201,1983,2,1,unknown
431,-86.26176,30.6475,6315,20090227,2009,2,27,20090227,2009,2,27,prescribed
431,-86.26176,30.6475,6073,20080301,2008,3,1,20080301,2008,3,1,prescribed
431,-86.26176,30.6475,6868,20110208,2011,2,8,20110208,2011,2,8,prescribed
431,-86.26176,30.6475,7485,20130303,2013,3,3,20130303,2013,3,3,prescribed
431,-86.26176,30.6475,4933,20040320,2004,3,20,20040320,2004,3,20,prescribed
431,-86.26176,30.6475,66021,20180316,2018,3,16,20180316,2018,3,16,prescribed
432,-86.26652,30.65796,6036,20080205,2008,2,5,20080205,2008,2,5,wild
432,-86.26652,30.65796,4176,20000122,2000,1,22,20000122,2000,1,22,prescribed
432,-86.26652,30.65796,4177,20000122,2000,1,22,20000122,2000,1,22,wild
432,-86.26652,30.65796,36389,20150719,2015,7,19,20150719,2015,7,19,prescribed
432,-86.26652,30.65796,3595,19830201,1983,2,1,19830201,1983,2,1,unknown
432,-86.26652,30.65796,6315,20090227,2009,2,27,20090227,2009,2,27,prescribed
432,-86.26652,30.65796,6868,20110208,2011,2,8,20110208,2011,2,8,prescribed
432,-86.26652,30.65796,7485,20130303,2013,3,3,20130303,2013,3,3,prescribed
432,-86.26652,30.65796,4933,20040320,2004,3,20,20040320,2004,3,20,prescribed
432,-86.26652,30.65796,3323,19910201,1991,2,1,19910201,1991,2,1,unknown
432,-86.26652,30.65796,66021,20180316,2018,3,16,20180316,2018,3,16,prescribed
433,-86.26887,30.6649,4177,20000122,2000,1,22,20000122,2000,1,22,wild
433,-86.26887,30.6649,5726,20061229,2006,12,29,20061229,2006,12,29,prescribed
433,-86.26887,30.6649,6806,20101211,2010,12,11,20101211,2010,12,11,prescribed
433,-86.26887,30.6649,7699,20140210,2014,2,10,20140210,2014,2,10,prescribed
433,-86.26887,30.6649,4884,20040205,2004,2,5,20040205,2004,2,5,prescribed
433,-86.26887,30.6649,6300,20090219,2009,2,19,20090219,2009,2,19,prescribed
433,-86.26887,30.6649,65905,20180115,2018,1,15,20180115,2018,1,15,prescribed
433,-86.26887,30.6649,4385,20010406,2001,4,6,20010406,2001,4,6,prescribed
433,-86.26887,30.6649,7230,20120329,2012,3,29,20120329,2012,3,29,prescribed
434,-86.25309,30.66917,3535,19870201,1987,2,1,19870201,1987,2,1,unknown
434,-86.25309,30.66917,6336,20090319,2009,3,19,20090319,2009,3,19,prescribed
434,-86.25309,30.66917,65908,20180114,2018,1,14,20180114,2018,1,14,prescribed
434,-86.25309,30.66917,3889,19980302,1998,3,2,19980302,1998,3,2,prescribed
434,-86.25309,30.66917,7031,20110731,2011,7,31,20110731,2011,7,31,prescribed
434,-86.25309,30.66917,4834,20040106,2004,1,6,20040106,2004,1,6,prescribed
434,-86.25309,30.66917,5990,20080101,2008,1,1,20080101,2008,1,1,prescribed
435,-86.23466,30.65722,67052,20200208,2020,2,8,20200208,2020,2,8,prescribed
435,-86.23466,30.65722,6833,20101229,2010,12,29,20101229,2010,12,29,prescribed
435,-86.23466,30.65722,3324,19910201,1991,2,1,19910201,1991,2,1,unknown
435,-86.23466,30.65722,65974,20180220,2018,2,20,20180220,2018,2,20,prescribed
435,-86.23466,30.65722,4327,20010130,2001,1,30,20010130,2001,1,30,prescribed
435,-86.23466,30.65722,36019,20140427,2014,4,27,20140427,2014,4,27,prescribed
435,-86.23466,30.65722,4905,20040222,2004,2,22,20040222,2004,2,22,prescribed
435,-86.23466,30.65722,6255,20081222,2008,12,22,20081222,2008,12,22,prescribed
440,-86.23035,30.61228,4037,19990106,1999,1,6,19990106,1999,1,6,prescribed
440,-86.23035,30.61228,3244,19920201,1992,2,1,19920201,1992,2,1,unknown
440,-86.23035,30.61228,6444,20090720,2009,7,20,20090720,2009,7,20,prescribed
440,-86.23035,30.61228,6810,20101220,2010,12,20,20101220,2010,12,20,prescribed
440,-86.23035,30.61228,4653,20030210,2003,2,10,20030210,2003,2,10,prescribed
440,-86.23035,30.61228,66061,20180401,2018,4,1,20180401,2018,4,1,prescribed
440,-86.23035,30.61228,3712,19770201,1977,2,1,19770201,1977,2,1,unknown
440,-86.23035,30.61228,7486,20130302,2013,3,2,20130302,2013,3,2,prescribed
440,-86.23035,30.61228,5783,20070223,2007,2,23,20070223,2007,2,23,prescribed
440,-86.23035,30.61228,4936,20040321,2004,3,21,20040330,2004,3,30,wild
440,-86.23035,30.61228,36357,20150510,2015,5,10,20150510,2015,5,10,prescribed
440,-86.23035,30.61228,2959,20030119,2003,1,19,20030121,2003,1,21,wild
441,-86.23843,30.60637,7581,20130608,2013,6,8,20130608,2013,6,8,prescribed
441,-86.23843,30.60637,3629,19820201,1982,2,1,19820201,1982,2,1,unknown
441,-86.23843,30.60637,5835,20070513,2007,5,13,20070514,2007,5,14,wild
441,-86.23843,30.60637,3182,19930201,1993,2,1,19930201,1993,2,1,unknown
441,-86.23843,30.60637,36298,20150307,2015,3,7,20150307,2015,3,7,prescribed
441,-86.23843,30.60637,6426,20090630,2009,6,30,20090630,2009,6,30,prescribed
441,-86.23843,30.60637,66298,20181208,2018,12,8,20181208,2018,12,8,prescribed
441,-86.23843,30.60637,6696,20100521,2010,5,21,20100521,2010,5,21,prescribed
441,-86.23843,30.60637,3427,19890201,1989,2,1,19890201,1989,2,1,unknown
441,-86.23843,30.60637,3242,19920201,1992,2,1,19920201,1992,2,1,unknown
441,-86.23843,30.60637,5208,20050319,2005,3,19,20050319,2005,3,19,prescribed
441,-86.23843,30.60637,4603,20020601,2002,6,1,20020601,2002,6,1,prescribed
441,-86.23843,30.60637,7191,20120226,2012,2,26,20120226,2012,2,26,prescribed
441,-86.23843,30.60637,4217,20000415,2000,4,15,20000415,2000,4,15,prescribed
442,-86.23921,30.60546,7581,20130608,2013,6,8,20130608,2013,6,8,prescribed
442,-86.23921,30.60546,3629,19820201,1982,2,1,19820201,1982,2,1,unknown
442,-86.23921,30.60546,5835,20070513,2007,5,13,20070514,2007,5,14,wild
442,-86.23921,30.60546,3182,19930201,1993,2,1,19930201,1993,2,1,unknown
442,-86.23921,30.60546,36298,20150307,2015,3,7,20150307,2015,3,7,prescribed
442,-86.23921,30.60546,6426,20090630,2009,6,30,20090630,2009,6,30,prescribed
442,-86.23921,30.60546,66298,20181208,2018,12,8,20181208,2018,12,8,prescribed
442,-86.23921,30.60546,6696,20100521,2010,5,21,20100521,2010,5,21,prescribed
442,-86.23921,30.60546,3427,19890201,1989,2,1,19890201,1989,2,1,unknown
442,-86.23921,30.60546,3242,19920201,1992,2,1,19920201,1992,2,1,unknown
442,-86.23921,30.60546,5208,20050319,2005,3,19,20050319,2005,3,19,prescribed
442,-86.23921,30.60546,4603,20020601,2002,6,1,20020601,2002,6,1,prescribed
442,-86.23921,30.60546,7191,20120226,2012,2,26,20120226,2012,2,26,prescribed
442,-86.23921,30.60546,4217,20000415,2000,4,15,20000415,2000,4,15,prescribed
443,-86.24088,30.60414,7581,20130608,2013,6,8,20130608,2013,6,8,prescribed
443,-86.24088,30.60414,3629,19820201,1982,2,1,19820201,1982,2,1,unknown
443,-86.24088,30.60414,36298,20150307,2015,3,7,20150307,2015,3,7,prescribed
443,-86.24088,30.60414,6427,20090701,2009,7,1,20090701,2009,7,1,prescribed
443,-86.24088,30.60414,66298,20181208,2018,12,8,20181208,2018,12,8,prescribed
443,-86.24088,30.60414,6696,20100521,2010,5,21,20100521,2010,5,21,prescribed
443,-86.24088,30.60414,3014,19950201,1995,2,1,19950201,1995,2,1,unknown
443,-86.24088,30.60414,5208,20050319,2005,3,19,20050319,2005,3,19,prescribed
443,-86.24088,30.60414,4603,20020601,2002,6,1,20020601,2002,6,1,prescribed
443,-86.24088,30.60414,7191,20120226,2012,2,26,20120226,2012,2,26,prescribed
443,-86.24088,30.60414,3364,19900201,1990,2,1,19900201,1990,2,1,unknown
443,-86.24088,30.60414,6164,20080617,2008,6,17,20080617,2008,6,17,prescribed
444,-86.33197,30.69887,6894,20110307,2011,3,7,20110307,2011,3,7,prescribed
444,-86.33197,30.69887,4399,20010413,2001,4,13,20010413,2001,4,13,prescribed
444,-86.33197,30.69887,4903,20040219,2004,2,19,20040219,2004,2,19,prescribed
444,-86.33197,30.69887,6251,20090108,2009,1,8,20090108,2009,1,8,prescribed
444,-86.33197,30.69887,36140,20141205,2014,12,5,20141205,2014,12,5,prescribed
444,-86.33197,30.69887,7401,20121206,2012,12,6,20121206,2012,12,6,prescribed
448,-86.35937,30.62178,67134,20200315,2020,3,15,20200315,2020,3,15,prescribed
448,-86.35937,30.62178,4205,20000321,2000,3,21,20000321,2000,3,21,prescribed
448,-86.35937,30.62178,3363,19900201,1990,2,1,19900201,1990,2,1,unknown
448,-86.35937,30.62178,38236,20160213,2016,2,13,20160213,2016,2,13,prescribed
448,-86.35937,30.62178,66322,20190113,2019,1,13,20190113,2019,1,13,prescribed
448,-86.35937,30.62178,4851,20040114,2004,1,14,20040114,2004,1,14,prescribed
448,-86.35937,30.62178,3769,19970415,1997,4,15,19970415,1997,4,15,prescribed
448,-86.35937,30.62178,4602,20020531,2002,5,31,20020531,2002,5,31,prescribed
448,-86.35937,30.62178,5153,20050117,2005,1,17,20050117,2005,1,17,prescribed
448,-86.35937,30.62178,7276,20120511,2012,5,11,20120511,2012,5,11,prescribed
448,-86.35937,30.62178,6077,20080305,2008,3,5,20080305,2008,3,5,prescribed
448,-86.35937,30.62178,7693,20140119,2014,1,19,20140119,2014,1,19,prescribed
448,-86.35937,30.62178,6491,20091120,2009,11,20,20091120,2009,11,20,prescribed
449,-86.35948,30.61366,5304,20050604,2005,6,4,20050604,2005,6,4,prescribed
449,-86.35948,30.61366,4680,20030312,2003,3,12,20030312,2003,3,12,prescribed
449,-86.35948,30.61366,7585,20130614,2013,6,14,20130614,2013,6,14,prescribed
449,-86.35948,30.61366,3363,19900201,1990,2,1,19900201,1990,2,1,unknown
449,-86.35948,30.61366,4061,19990217,1999,2,17,19990217,1999,2,17,prescribed
449,-86.35948,30.61366,66726,20190616,2019,6,16,20190616,2019,6,16,prescribed
449,-86.35948,30.61366,38613,20160625,2016,6,25,20160625,2016,6,25,prescribed
449,-86.35948,30.61366,5058,19960101,1996,1,1,19960101,1996,1,1,unknown
449,-86.35948,30.61366,3009,19950201,1995,2,1,19950201,1995,2,1,unknown
449,-86.35948,30.61366,6276,20090102,2009,1,2,20090102,2009,1,2,prescribed
449,-86.35948,30.61366,65198,20170310,2017,3,10,20170310,2017,3,10,prescribed
450,-86.42686,30.54772,5453,20060105,2006,1,5,20060105,2006,1,5,prescribed
450,-86.42686,30.54772,5034,19960101,1996,1,1,19960101,1996,1,1,unknown
450,-86.42686,30.54772,3262,19910201,1991,2,1,19910201,1991,2,1,unknown
450,-86.42686,30.54772,4475,20020110,2002,1,10,20020110,2002,1,10,prescribed
451,-86.4193,30.55524,6606,20100228,2010,2,28,20100228,2010,2,28,prescribed
451,-86.4193,30.55524,3178,19930201,1993,2,1,19930201,1993,2,1,unknown
451,-86.4193,30.55524,5034,19960101,1996,1,1,19960101,1996,1,1,unknown
451,-86.4193,30.55524,3236,19920201,1992,2,1,19920201,1992,2,1,unknown
451,-86.4193,30.55524,3262,19910201,1991,2,1,19910201,1991,2,1,unknown
451,-86.4193,30.55524,7684,20140205,2014,2,5,20140205,2014,2,5,prescribed
451,-86.4193,30.55524,5426,20051212,2005,12,12,20051212,2005,12,12,prescribed
451,-86.4193,30.55524,67089,20200227,2020,2,27,20200227,2020,2,27,prescribed
452,-86.41869,30.55666,6606,20100228,2010,2,28,20100228,2010,2,28,prescribed
452,-86.41869,30.55666,3178,19930201,1993,2,1,19930201,1993,2,1,unknown
452,-86.41869,30.55666,5034,19960101,1996,1,1,19960101,1996,1,1,unknown
452,-86.41869,30.55666,3236,19920201,1992,2,1,19920201,1992,2,1,unknown
452,-86.41869,30.55666,37692,20160112,2016,1,12,20160112,2016,1,12,prescribed
452,-86.41869,30.55666,3262,19910201,1991,2,1,19910201,1991,2,1,unknown
452,-86.41869,30.55666,7684,20140205,2014,2,5,20140205,2014,2,5,prescribed
452,-86.41869,30.55666,5426,20051212,2005,12,12,20051212,2005,12,12,prescribed
452,-86.41869,30.55666,67089,20200227,2020,2,27,20200227,2020,2,27,prescribed
453,-86.41681,30.56045,6606,20100228,2010,2,28,20100228,2010,2,28,prescribed
453,-86.41681,30.56045,3178,19930201,1993,2,1,19930201,1993,2,1,unknown
453,-86.41681,30.56045,5034,19960101,1996,1,1,19960101,1996,1,1,unknown
453,-86.41681,30.56045,3808,19970903,1997,9,3,19970903,1997,9,3,wild
453,-86.41681,30.56045,3236,19920201,1992,2,1,19920201,1992,2,1,unknown
453,-86.41681,30.56045,37687,20160124,2016,1,24,20160124,2016,1,24,prescribed
453,-86.41681,30.56045,7545,20130428,2013,4,28,20130428,2013,4,28,prescribed
453,-86.41681,30.56045,67089,20200227,2020,2,27,20200227,2020,2,27,prescribed
454,-86.41306,30.54276, ,0,0,,,0,0,,, 
455,-86.40569,30.5462, ,0,0,,,0,0,,, 
456,-86.39888,30.54707, ,0,0,,,0,0,,, 
457,-86.39272,30.55144, ,0,0,,,0,0,,, 
458,-86.3828,30.53584,3654,19800201,1980,2,1,19800201,1980,2,1,unknown
458,-86.3828,30.53584,4100,19990413,1999,4,13,19990413,1999,4,13,wild
458,-86.3828,30.53584,37687,20160124,2016,1,24,20160124,2016,1,24,prescribed
470,-86.39485,30.47858, ,0,0,,,0,0,,, 
472,-86.71172,30.65652,6717,20100724,2010,7,24,20100724,2010,7,24,prescribed
472,-86.71172,30.65652,4190,20000220,2000,2,20,20000220,2000,2,20,prescribed
472,-86.71172,30.65652,66455,20190226,2019,2,26,20190226,2019,2,26,prescribed
472,-86.71172,30.65652,7672,20140113,2014,1,13,20140113,2014,1,13,prescribed
472,-86.71172,30.65652,5445,20051221,2005,12,21,20051221,2005,12,21,prescribed
472,-86.71172,30.65652,3161,19930201,1993,2,1,19930201,1993,2,1,unknown
472,-86.71172,30.65652,2982,19950201,1995,2,1,19950201,1995,2,1,unknown
472,-86.71172,30.65652,3643,19800201,1980,2,1,19800201,1980,2,1,unknown
472,-86.71172,30.65652,7714,20140303,2014,3,3,20140303,2014,3,3,prescribed
472,-86.71172,30.65652,3683,19790201,1979,2,1,19790201,1979,2,1,unknown
472,-86.71172,30.65652,36377,20150702,2015,7,2,20150702,2015,7,2,prescribed
473,-86.88874,30.4653, ,0,0,,,0,0,,, 
474,-86.55971,30.62306,66091,20180421,2018,4,21,20180421,2018,4,21,prescribed
474,-86.55971,30.62306,36300,20150309,2015,3,9,20150309,2015,3,9,prescribed
474,-86.55971,30.62306,3716,19760201,1976,2,1,19760201,1976,2,1,unknown
474,-86.55971,30.62306,6520,20091230,2009,12,30,20091230,2009,12,30,prescribed
475,-86.55152,30.60776,6856,20110124,2011,1,24,20110124,2011,1,24,prescribed
475,-86.55152,30.60776,66091,20180421,2018,4,21,20180421,2018,4,21,prescribed
475,-86.55152,30.60776,36300,20150309,2015,3,9,20150309,2015,3,9,prescribed
476,-86.54755,30.60672,6856,20110124,2011,1,24,20110124,2011,1,24,prescribed
476,-86.54755,30.60672,66091,20180421,2018,4,21,20180421,2018,4,21,prescribed
476,-86.54755,30.60672,36300,20150309,2015,3,9,20150309,2015,3,9,prescribed
477,-86.55655,30.61784,5188,20050226,2005,2,26,20050226,2005,2,26,prescribed
477,-86.55655,30.61784,66091,20180421,2018,4,21,20180421,2018,4,21,prescribed
477,-86.55655,30.61784,36300,20150309,2015,3,9,20150309,2015,3,9,prescribed
478,-86.54169,30.58243,66091,20180421,2018,4,21,20180421,2018,4,21,prescribed
478,-86.54169,30.58243,6639,20100324,2010,3,24,20100324,2010,3,24,prescribed
478,-86.54169,30.58243,36300,20150309,2015,3,9,20150309,2015,3,9,prescribed
478,-86.54169,30.58243,3666,19790201,1979,2,1,19790201,1979,2,1,unknown
479,-86.53874,30.58419,66091,20180421,2018,4,21,20180421,2018,4,21,prescribed
479,-86.53874,30.58419,36300,20150309,2015,3,9,20150309,2015,3,9,prescribed
479,-86.53874,30.58419,3418,19890201,1989,2,1,19890201,1989,2,1,unknown
479,-86.53874,30.58419,3666,19790201,1979,2,1,19790201,1979,2,1,unknown
480,-86.53732,30.58974,66091,20180421,2018,4,21,20180421,2018,4,21,prescribed
480,-86.53732,30.58974,36300,20150309,2015,3,9,20150309,2015,3,9,prescribed
480,-86.53732,30.58974,3418,19890201,1989,2,1,19890201,1989,2,1,unknown
480,-86.53732,30.58974,3666,19790201,1979,2,1,19790201,1979,2,1,unknown
481,-86.53397,30.59007,66091,20180421,2018,4,21,20180421,2018,4,21,prescribed
481,-86.53397,30.59007,3601,19820201,1982,2,1,19820201,1982,2,1,unknown
481,-86.53397,30.59007,3418,19890201,1989,2,1,19890201,1989,2,1,unknown
481,-86.53397,30.59007,3490,19880201,1988,2,1,19880201,1988,2,1,unknown
481,-86.53397,30.59007,3666,19790201,1979,2,1,19790201,1979,2,1,unknown
482,-86.7113343,30.49541,6725,20100809,2010,8,9,20100809,2010,8,9,prescribed
482,-86.7113343,30.49541,4054,19990209,1999,2,9,19990209,1999,2,9,prescribed
482,-86.7113343,30.49541,6048,20080215,2008,2,15,20080215,2008,2,15,prescribed
482,-86.7113343,30.49541,4996,20040705,2004,7,5,20040705,2004,7,5,prescribed
482,-86.7113343,30.49541,66317,20190107,2019,1,7,20190107,2019,1,7,prescribed
482,-86.7113343,30.49541,7580,20130611,2013,6,11,20130611,2013,6,11,prescribed
482,-86.7113343,30.49541,36327,20150424,2015,4,24,20150424,2015,4,24,prescribed
483,-86.81209,30.45033,3956,19980413,1998,4,13,19980413,1998,4,13,wild
483,-86.81209,30.45033,4216,20000408,2000,4,8,20000408,2000,4,8,wild
483,-86.81209,30.45033,6403,20090516,2009,5,16,20090516,2009,5,16,prescribed
483,-86.81209,30.45033,7506,20130316,2013,3,16,20130316,2013,3,16,prescribed
483,-86.81209,30.45033,5138,20041231,2004,12,31,20041231,2004,12,31,prescribed
483,-86.81209,30.45033,36307,20150321,2015,3,21,20150321,2015,3,21,prescribed
484,-86.83121,30.46408,4189,20000218,2000,2,18,20000218,2000,2,18,prescribed
484,-86.83121,30.46408,66942,20200102,2020,1,2,20200102,2020,1,2,prescribed
484,-86.83121,30.46408,3956,19980413,1998,4,13,19980413,1998,4,13,wild
484,-86.83121,30.46408,5042,19960101,1996,1,1,19960101,1996,1,1,unknown
484,-86.83121,30.46408,66145,20180513,2018,5,13,20180513,2018,5,13,prescribed
484,-86.83121,30.46408,7331,20120729,2012,7,29,20120729,2012,7,29,prescribed
484,-86.83121,30.46408,4116,19990603,1999,6,3,19990603,1999,6,3,prescribed
484,-86.83121,30.46408,3709,19770201,1977,2,1,19770201,1977,2,1,unknown
484,-86.83121,30.46408,7508,20130309,2013,3,9,20130309,2013,3,9,prescribed
484,-86.83121,30.46408,4739,20030430,2003,4,30,20030505,2003,5,5,wild
484,-86.83121,30.46408,36412,20150809,2015,8,9,20150809,2015,8,9,prescribed
484,-86.83121,30.46408,66683,20190519,2019,5,19,20190519,2019,5,19,prescribed
484,-86.83121,30.46408,6269,20090119,2009,1,19,20090120,2009,1,20,wild
484,-86.83121,30.46408,6948,20110409,2011,4,9,20110410,2011,4,10,wild
485,-86.59316,30.68166,6593,20100210,2010,2,10,20100210,2010,2,10,prescribed
485,-86.59316,30.68166,3657,19800201,1980,2,1,19800201,1980,2,1,unknown
485,-86.59316,30.68166,4809,20031207,2003,12,7,20031207,2003,12,7,prescribed
485,-86.59316,30.68166,4093,19990403,1999,4,3,19990403,1999,4,3,prescribed
485,-86.59316,30.68166,7673,20140115,2014,1,15,20140115,2014,1,15,prescribed
485,-86.59316,30.68166,3591,19830201,1983,2,1,19830201,1983,2,1,unknown
486,-86.32212,30.7025,4399,20010413,2001,4,13,20010413,2001,4,13,prescribed
486,-86.32212,30.7025,7411,20121203,2012,12,3,20121203,2012,12,3,prescribed
486,-86.32212,30.7025,4903,20040219,2004,2,19,20040219,2004,2,19,prescribed
486,-86.32212,30.7025,6251,20090108,2009,1,8,20090108,2009,1,8,prescribed
486,-86.32212,30.7025,36140,20141205,2014,12,5,20141205,2014,12,5,prescribed
486,-86.32212,30.7025,6940,20110323,2011,3,23,20110327,2011,3,27,wild
488,-86.71001,30.46969,6063,20080220,2008,2,20,20080220,2008,2,20,prescribed
488,-86.71001,30.46969,4060,19990215,1999,2,15,19990215,1999,2,15,prescribed
488,-86.71001,30.46969,7283,20120515,2012,5,15,20120515,2012,5,15,prescribed
488,-86.71001,30.46969,36152,20140724,2014,7,24,20140724,2014,7,24,prescribed
488,-86.71001,30.46969,5884,20070615,2007,6,15,20070615,2007,6,15,wild
489,-86.83659,30.44287,7481,20130226,2013,2,26,20130226,2013,2,26,prescribed
489,-86.83659,30.44287,6404,20090516,2009,5,16,20090516,2009,5,16,prescribed
489,-86.83659,30.44287,5460,20060109,2006,1,9,20060109,2006,1,9,prescribed
489,-86.83659,30.44287,3113,19940201,1994,2,1,19940201,1994,2,1,unknown
489,-86.83659,30.44287,3902,19980311,1998,3,11,19980311,1998,3,11,prescribed
490,-86.90505,30.46878, ,0,0,,,0,0,,, 
491,-86.67523,30.66399,3162,19930201,1993,2,1,19930201,1993,2,1,unknown
491,-86.67523,30.66399,7697,20140208,2014,2,8,20140208,2014,2,8,prescribed
491,-86.67523,30.66399,6434,20090607,2009,6,7,20090607,2009,6,7,prescribed
491,-86.67523,30.66399,66313,20181217,2018,12,17,20181217,2018,12,17,prescribed
491,-86.67523,30.66399,5027,19960101,1996,1,1,19960101,1996,1,1,unknown
491,-86.67523,30.66399,6845,20110116,2011,1,16,20110116,2011,1,16,prescribed
491,-86.67523,30.66399,4753,20030523,2003,5,23,20030523,2003,5,23,prescribed
491,-86.67523,30.66399,3065,19950201,1995,2,1,19950201,1995,2,1,unknown
491,-86.67523,30.66399,3356,19900201,1990,2,1,19900201,1990,2,1,unknown
491,-86.67523,30.66399,5175,20050207,2005,2,7,20050207,2005,2,7,prescribed
491,-86.67523,30.66399,7116,20111224,2011,12,24,20111224,2011,12,24,prescribed
492,-86.58799,30.6793,7500,20130312,2013,3,12,20130312,2013,3,12,prescribed
492,-86.58799,30.6793,67071,20200222,2020,2,22,20200222,2020,2,22,prescribed
492,-86.58799,30.6793,3543,19870201,1987,2,1,19870201,1987,2,1,unknown
492,-86.58799,30.6793,4122,19990621,1999,6,21,19990621,1999,6,21,prescribed
492,-86.58799,30.6793,4492,20020205,2002,2,5,20020205,2002,2,5,prescribed
492,-86.58799,30.6793,6086,20080310,2008,3,10,20080310,2008,3,10,prescribed
492,-86.58799,30.6793,38228,20160417,2016,4,17,20160417,2016,4,17,prescribed
492,-86.58799,30.6793,5028,19960101,1996,1,1,19960101,1996,1,1,unknown
492,-86.58799,30.6793,5151,20050116,2005,1,16,20050116,2005,1,16,prescribed
492,-86.58799,30.6793,6602,20100216,2010,2,16,20100216,2010,2,16,prescribed
492,-86.58799,30.6793,3219,19920201,1992,2,1,19920201,1992,2,1,unknown
493,-86.32852,30.69293,4399,20010413,2001,4,13,20010413,2001,4,13,prescribed
493,-86.32852,30.69293,4903,20040219,2004,2,19,20040219,2004,2,19,prescribed
493,-86.32852,30.69293,38601,20160624,2016,6,24,20160624,2016,6,24,prescribed
493,-86.32852,30.69293,6251,20090108,2009,1,8,20090108,2009,1,8,prescribed
493,-86.32852,30.69293,7401,20121206,2012,12,6,20121206,2012,12,6,prescribed
493,-86.32852,30.69293,6940,20110323,2011,3,23,20110327,2011,3,27,wild
495,-86.82012026,30.47188126,3469,19880201,1988,2,1,19880201,1988,2,1,unknown
495,-86.82012026,30.47188126,4189,20000218,2000,2,18,20000218,2000,2,18,prescribed
495,-86.82012026,30.47188126,3526,19870201,1987,2,1,19870201,1987,2,1,unknown
495,-86.82012026,30.47188126,3956,19980413,1998,4,13,19980413,1998,4,13,wild
495,-86.82012026,30.47188126,3583,19840201,1984,2,1,19840201,1984,2,1,unknown
495,-86.82012026,30.47188126,38035,20160308,2016,3,8,20160309,2016,3,9,wild
495,-86.82012026,30.47188126,3617,19820201,1982,2,1,19820201,1982,2,1,unknown
495,-86.82012026,30.47188126,66145,20180513,2018,5,13,20180513,2018,5,13,prescribed
495,-86.82012026,30.47188126,7331,20120729,2012,7,29,20120729,2012,7,29,prescribed
495,-86.82012026,30.47188126,4116,19990603,1999,6,3,19990603,1999,6,3,prescribed
495,-86.82012026,30.47188126,3709,19770201,1977,2,1,19770201,1977,2,1,unknown
495,-86.82012026,30.47188126,7508,20130309,2013,3,9,20130309,2013,3,9,prescribed
495,-86.82012026,30.47188126,36153,20140727,2014,7,27,20140727,2014,7,27,prescribed
495,-86.82012026,30.47188126,4739,20030430,2003,4,30,20030505,2003,5,5,wild
495,-86.82012026,30.47188126,66683,20190519,2019,5,19,20190519,2019,5,19,prescribed
495,-86.82012026,30.47188126,6269,20090119,2009,1,19,20090120,2009,1,20,wild
495,-86.82012026,30.47188126,6948,20110409,2011,4,9,20110410,2011,4,10,wild
496,-86.88818,30.47234, ,0,0,,,0,0,,, 
497,-86.87473,30.47332, ,0,0,,,0,0,,, 
499,-86.76488109,30.4939581,7330,20120728,2012,7,28,20120728,2012,7,28,prescribed
499,-86.76488109,30.4939581,4482,20020117,2002,1,17,20020117,2002,1,17,prescribed
499,-86.76488109,30.4939581,66451,20190310,2019,3,10,20190310,2019,3,10,prescribed
499,-86.76488109,30.4939581,4062,19990217,1999,2,17,19990217,1999,2,17,prescribed
499,-86.76488109,30.4939581,36209,20150125,2015,1,25,20150125,2015,1,25,prescribed
499,-86.76488109,30.4939581,65714,20170617,2017,6,17,20170617,2017,6,17,prescribed
499,-86.76488109,30.4939581,5245,20050429,2005,4,29,20050429,2005,4,29,prescribed
